66,2.88E-06,7.68E-05,0.002051192,1.17E-06
67,6.03E-06,0.000163288,0.004423212,2.47E-06
68,8.87E-06,0.000243363,0.006684611,3.58E-06
69,1.32E-05,0.000367378,0.010230548,5.39E-06
70,2.36E-05,0.000666155,0.018803631,9.34E-06
71,3.95E-05,0.001128101,0.032271737,1.59E-05
72,6.01E-05,0.001741666,0.050485686,2.46E-05
73,0.000113446,0.003329655,0.097780712,4.60E-05
74,0.000170083,0.005056607,0.150416861,6.86E-05
75,0.000269841,0.008124948,0.24477425,0.00011037
76,0.000400157,0.012204859,0.372445067,0.000161634
77,0.000665863,0.020568684,0.635695186,0.000271221
78,0.000996256,0.031172961,0.975888801,0.000404579
79,0.00167681,0.053138644,1.684794738,0.000555749
80,0.002516182,0.08074527,2.592369944,0.001028672
81,0.003419706,0.111287143,3.623196804,0.001399328
82,0.005935373,0.195360288,6.433117217,0.001892733
83,0.01099786,0.366539204,12.22144294,0.00431518
84,0.013767803,0.464454472,15.67509702,0.005121923
85,0.01793623,0.612714023,20.93944517,0.005772273
86,0.017838127,0.616809449,21.33668931,0.006101484
87,0.023806139,0.835852761,29.36085451,0.005014319
88,0.033669876,1.192188567,42.22989483,0.004706581
89,0.041623015,1.4912003,53.44466187,0.005964516
90,0.047101669,1.707196702,61.90043196,0.00986494
91,0.048364353,1.775235689,65.18461214,0.008848933
92,0.050794152,1.883841144,69.89065116,0.010248089
93,0.050858395,1.909484582,71.71476992,0.010458117
94,0.051941383,1.96804238,74.59371015,0.011610158
95,0.052007877,1.991884153,76.31376242,0.010982577
96,0.052176657,2.019080989,78.15733239,0.010681573
97,0.055256811,2.166380147,84.97013785,0.015182049
98,0.0541118,2.136869462,84.41104432,0.009709383
99,0.051606526,2.058091066,82.10257645,0.011319173
100,0.039537019,1.59215954,64.13559896,0.009398206
101,0.034523161,1.403376962,57.06445834,0.00722426
102,0.032534063,1.334878744,54.78608817,0.010361058
103,0.032044855,1.326662045,54.93957821,0.00666103
104,0.02469104,1.029125575,42.90606903,0.005909787
105,0.018805567,0.789339604,33.14118666,0.007502851
106,0.016113933,0.680629873,28.75666099,0.006561262
107,0.012853378,0.547570564,23.33342926,0.005201248
108,0.011771879,0.50572232,21.73163705,0.004821784
109,0.011712038,0.507482621,21.99490683,0.004340643
110,0.010861581,0.47454601,20.73834041,0.00438055
111,0.010792637,0.475524833,20.95690731,0.004419659
112,0.010758147,0.478415648,21.2802994,0.004365877
113,0.010912832,0.489035501,21.92038402,0.004450128
114,0.010570118,0.477559322,21.58131785,0.004313075
115,0.010915411,0.506972831,23.56517308,0.003072215
116,0.010562071,0.484907584,22.26735801,0.004245608
117,0.010652102,0.492873896,22.8104956,0.004021473
118,0.010818273,0.504567511,23.53843184,0.003633316
119,0.010840148,0.509597538,23.9615345,0.004319398
120,0.010903246,0.516488168,24.47140415,0.00366661
121,0.010536783,0.50298208,24.01545438,0.003434434
122,0.011459639,0.551439412,26.54089566,0.004360265
123,0.011929625,0.578589332,28.06749832,0.00457457
124,0.012900263,0.630568558,30.82862471,0.004132418
125,0.014603309,0.720398265,35.54518565,0.003716091
126,0.018621356,0.924315623,45.88964872,0.004428216
127,0.021807745,1.090169393,54.50813524,0.004996574
128,0.024536025,1.231804418,61.85300845,0.007157078
129,0.0337665,1.70690563,86.30093779,0.005610899
130,0.035996467,1.834029158,93.46169169,0.008815577
131,0.04102715,2.105551498,108.0780754,0.008250141
132,0.048858224,2.532285821,131.2720758,0.008610295
133,0.05528661,2.887562681,150.8427973,0.01225086
134,0.057075044,3.003832323,158.1180295,0.009183498
135,0.057307896,3.041761752,161.4779295,0.006866025
136,0.052104312,2.784179464,148.7967966,0.009230817
137,0.05016343,2.704241323,145.8079484,0.005929413
138,0.04603212,2.495606676,135.3189618,0.007472132
139,0.048271471,2.6361238,143.9833103,0.008308095
140,0.045288275,2.491484744,137.087267,0.009395446
141,0.044855272,2.486549413,137.8619447,0.009246018
142,0.041964892,2.340205218,130.5235244,0.009012822
143,0.038202171,2.145052874,120.4632934,0.008415596
144,0.031729579,1.794636818,101.5207481,0.006572647
145,0.027124409,1.545014118,88.01758799,0.007091815
146,0.02199175,1.261889542,72.41806619,0.007429027
147,0.016231743,0.938204432,54.23663659,0.005240122
148,0.01197542,0.697204946,40.59683186,0.004585034
149,0.008134843,0.477041936,27.97854155,0.00329792
150,0.005118293,0.302189191,17.84386485,0.002117366
151,0.003577337,0.212780687,12.65797426,0.001445051
152,0.002576451,0.15430436,9.242579867,0.001030939
153,0.002035873,0.122763296,7.403622924,0.000826421
154,0.001269613,0.077078596,4.68008246,0.000418752
155,0.000787186,0.048097163,2.939124818,0.000322082
156,0.00057891,0.035603009,2.189869787,0.000233846
157,0.000377025,0.023334187,1.44434152,0.000154222
158,0.000234678,0.014613413,0.910091959,9.54E-05
159,0.000121232,0.007596439,0.476052812,4.91E-05
160,7.21E-05,0.004542518,0.286325415,2.97E-05
161,5.26E-05,0.003336229,0.211609462,2.13E-05
162,2.78E-05,0.001774855,0.113248927,1.12E-05
163,1.58E-05,0.001016438,0.065232852,6.47E-06
164,9.76E-06,0.000629948,0.040667781,3.94E-06
165,5.38E-06,0.000349039,0.022665992,2.19E-06
166,2.80E-06,0.000182642,0.011929358,1.14E-06
167,1.85E-06,0.00012171,0.007996106,7.52E-07
168,1.06E-06,7.04E-05,0.004648619,4.36E-07
169,7.80E-07,5.18E-05,0.003445471,3.15E-07
170,3.25E-07,2.17E-05,0.001452884,1.05E-07
171,1.76E-07,1.18E-05,0.000796136,7.19E-08
172,1.66E-07,1.12E-05,0.000755838,6.73E-08
